Datetime,Sentiment,Category,Score
2020-11-12 03:16:04,positive,cooking,60
2020-12-21 20:04:24,positive,cooking,50
2020-12-27 13:53:15,positive,cooking,70
2020-08-14 22:18:02,positive,cooking,30
2021-04-09 23:31:00,positive,cooking,70
2020-07-16 17:17:56,negative,cooking,5
2021-02-10 04:28:04,neutral,cooking,35
2021-04-20 05:57:45,positive,cooking,60
2021-06-02 22:03:30,negative,cooking,15
2021-03-07 17:15:39,neutral,cooking,35
2021-03-08 13:28:38,neutral,cooking,35
2020-10-14 15:17:19,positive,food,75
2021-02-02 07:51:17,negative,food,0
2021-02-24 18:05:46,negative,food,12
2021-05-02 08:23:53,neutral,food,35
2021-04-30 20:54:00,neutral,food,20
2021-03-04 00:28:13,neutral,food,20
2020-10-15 12:00:28,positive,food,70
2020-09-25 08:47:04,negative,food,15
2021-01-04 01:25:37,positive,food,45
2020-09-04 16:48:59,negative,food,15
2021-04-16 03:54:08,negative,food,0
2020-06-18 10:37:41,positive,food,72
2020-11-24 11:26:14,negative,food,5
2021-01-29 05:10:26,positive,food,72
2021-02-15 17:40:25,positive,food,70
2021-04-29 20:09:03,negative,food,5
2020-12-05 03:02:07,negative,food,5
2020-12-16 02:18:26,negative,food,10
2020-07-23 05:08:44,neutral,food,20
2021-02-18 06:57:59,positive,food,65
2020-11-28 03:21:10,neutral,food,35
2020-07-09 12:48:12,neutral,technology,35
2020-12-02 01:41:00,negative,technology,0
2020-10-13 17:28:55,negative,technology,0
2020-07-18 01:39:29,positive,technology,60
2021-05-15 20:22:19,positive,technology,70
2021-01-08 10:57:19,positive,technology,70
2021-04-02 02:01:08,positive,technology,60
2020-11-09 13:34:40,negative,technology,12
2021-06-15 20:46:44,positive,technology,45
2021-03-08 00:36:01,neutral,technology,20
2021-03-31 18:28:23,positive,technology,70
2020-07-17 18:29:17,positive,technology,60
2020-10-28 04:17:44,positive,technology,70
2021-03-14 14:29:30,negative,technology,15
2020-10-15 15:44:26,negative,technology,12
2021-01-04 08:54:48,negative,technology,12
2021-04-05 11:23:54,negative,technology,5
2021-05-25 00:49:31,negative,technology,10
2021-02-06 04:14:08,positive,technology,75
2020-07-19 13:27:17,positive,technology,30
2021-03-08 08:29:26,positive,technology,70
2021-03-18 20:28:32,positive,technology,30
2020-11-03 14:19:46,negative,technology,12
2021-03-17 12:29:44,positive,technology,70
2020-10-08 07:51:28,negative,technology,5
2020-07-30 08:06:49,positive,technology,60
2021-04-14 21:38:44,positive,technology,70
2021-01-26 15:55:39,neutral,technology,35
2021-06-08 02:03:50,positive,technology,70
2021-02-13 05:04:10,positive,technology,72
2021-06-12 00:17:08,negative,technology,5
2021-02-26 08:50:55,positive,technology,72
2020-11-05 14:54:28,positive,technology,30
2020-08-19 12:48:50,positive,technology,45
2021-06-03 04:59:33,neutral,dogs,35
2021-02-09 22:45:50,positive,dogs,30
2020-09-09 08:55:21,positive,dogs,70
2021-01-14 23:05:27,positive,dogs,75
2020-12-11 16:52:56,positive,dogs,65
2021-02-26 19:31:26,positive,dogs,72
2021-05-10 22:28:32,neutral,dogs,35
2021-04-23 22:52:30,positive,dogs,70
2020-12-30 18:12:32,positive,dogs,45
2021-02-16 10:22:44,positive,dogs,65
2021-02-20 14:51:43,positive,dogs,65
2021-04-25 13:21:08,positive,dogs,30
2021-06-13 07:54:03,positive,dogs,70
2020-07-04 07:08:07,positive,dogs,65
2021-06-16 11:42:47,negative,dogs,5
2020-06-30 08:03:11,neutral,dogs,35
2021-06-17 06:46:13,positive,dogs,50
2020-11-08 15:01:36,positive,dogs,70
2020-12-28 14:31:05,positive,dogs,45
2020-06-22 20:30:06,negative,dogs,10
2021-06-15 14:48:17,positive,dogs,50
2020-12-16 16:37:55,positive,dogs,30
2021-05-10 20:06:23,positive,dogs,50
2021-03-17 14:59:31,negative,animals,12
2020-12-15 10:46:16,neutral,animals,20
2021-04-30 15:25:15,positive,culture,30
2020-08-27 20:36:13,negative,culture,10
2021-02-15 00:14:04,negative,culture,5
2020-08-07 16:12:09,positive,culture,45
2021-01-29 02:46:55,neutral,culture,35
2020-12-19 21:24:39,positive,culture,75
2021-02-19 13:28:44,positive,culture,30
2021-02-27 20:27:22,negative,culture,5
2021-05-02 09:58:15,negative,culture,0
2020-07-25 10:30:15,positive,culture,75
2021-03-22 10:49:07,positive,culture,75
2021-06-03 04:40:15,negative,culture,15
2021-02-13 11:21:52,positive,culture,70
2020-06-30 10:44:59,neutral,culture,35
2021-01-10 10:15:57,negative,culture,15
2020-10-08 12:47:30,negative,culture,0
2020-10-25 09:22:25,negative,culture,10
2020-07-21 21:48:41,positive,culture,70
2021-04-17 19:15:25,positive,culture,60
2020-07-13 09:38:59,neutral,culture,20
2021-01-08 10:14:46,positive,culture,70
2021-04-12 16:32:00,positive,travel,70
2021-01-08 12:03:47,positive,travel,45
2020-12-23 15:25:08,positive,soccer,30
2020-09-09 20:27:13,positive,soccer,30
2021-05-12 14:54:19,positive,soccer,70
2020-12-05 04:11:52,positive,soccer,70
2020-12-12 08:37:28,positive,soccer,75
2021-06-12 06:51:06,positive,soccer,45
2020-12-22 12:37:45,negative,soccer,10
2020-08-08 09:23:13,positive,soccer,30
2020-10-25 01:35:19,positive,soccer,45
2020-07-08 12:27:05,positive,soccer,60
2020-11-22 16:27:52,negative,soccer,10
2021-04-01 11:30:32,negative,soccer,5
2020-07-22 15:08:25,positive,science,72
2021-01-14 17:13:41,positive,science,30
2021-04-29 01:53:27,positive,science,65
2020-11-25 13:20:13,positive,science,65
2020-11-10 01:47:49,negative,science,0
2020-10-01 04:06:03,negative,science,15
2021-01-06 23:56:12,negative,science,15
2020-09-21 15:23:27,positive,science,75
2020-08-12 15:43:55,neutral,science,20
2020-07-09 15:11:09,positive,science,70
2020-10-30 19:24:01,negative,science,12
2021-04-21 04:02:38,positive,food,50
2020-10-28 03:56:57,positive,food,65
2021-03-08 17:25:54,positive,food,72
2020-12-27 09:36:37,positive,food,65
2021-05-22 12:31:35,positive,food,72
2020-07-17 06:53:20,negative,food,5
2020-07-27 19:26:47,negative,food,5
2021-05-09 03:47:28,positive,food,65
2021-05-23 17:18:20,positive,food,72
2020-07-15 17:30:52,negative,food,5
2021-04-19 00:15:40,negative,soccer,0
2020-08-15 16:00:20,positive,soccer,70
2021-06-05 19:50:32,positive,soccer,60
2021-01-27 12:35:43,positive,soccer,72
2021-05-11 02:50:20,positive,soccer,70
2021-01-19 15:49:45,positive,soccer,60
2021-06-03 12:31:52,positive,soccer,50
2021-05-18 17:32:04,positive,soccer,60
2020-10-31 14:30:22,positive,soccer,60
2020-07-14 01:28:12,positive,soccer,30
2021-02-28 22:18:13,negative,soccer,0
2021-02-26 10:15:51,positive,soccer,30
2020-09-22 09:17:10,positive,soccer,70
2020-08-11 23:23:39,neutral,soccer,35
2020-12-17 06:52:33,positive,soccer,65
2021-04-21 21:37:39,positive,soccer,30
2020-07-30 11:56:11,positive,soccer,30
2020-11-28 06:38:20,positive,soccer,45
2021-03-07 01:11:16,negative,soccer,12
2021-05-24 08:31:32,positive,soccer,72
2020-09-28 20:55:34,positive,soccer,60
2020-07-23 11:44:05,negative,soccer,15
2021-03-25 08:58:43,positive,soccer,50
2020-08-20 01:51:17,positive,soccer,60
2020-09-30 02:58:33,neutral,soccer,20
2020-10-18 21:23:48,positive,soccer,50
2020-10-02 02:34:01,neutral,soccer,20
2020-10-06 17:22:56,positive,soccer,70
2020-06-24 07:44:14,negative,soccer,15
2021-02-08 16:14:51,positive,soccer,45
2021-04-28 16:33:34,negative,soccer,10
2021-03-11 14:27:48,positive,soccer,50
2021-03-07 09:39:09,positive,soccer,75
2020-08-24 18:29:38,negative,soccer,0
2021-01-10 05:06:43,negative,soccer,0
2020-07-31 22:15:44,positive,soccer,65
2020-06-22 05:15:48,positive,soccer,70
2021-04-06 09:25:14,positive,soccer,65
2021-04-25 07:15:34,negative,soccer,15
2021-05-07 08:59:01,neutral,fitness,20
2020-10-28 22:04:50,negative,fitness,15
2021-03-09 09:59:12,negative,fitness,15
2021-05-06 20:41:45,positive,fitness,30
2020-08-10 01:31:29,positive,fitness,70
2020-12-06 02:28:19,positive,fitness,60
2020-10-25 17:51:26,negative,fitness,5
2021-04-16 16:30:54,positive,fitness,70
2021-06-10 06:36:22,positive,fitness,72
2021-05-24 02:02:17,negative,fitness,15
2020-07-24 14:49:08,positive,fitness,50
2020-09-14 09:39:08,negative,fitness,5
2021-05-16 19:01:35,positive,fitness,70
2020-08-27 16:13:07,positive,studying,30
2020-10-01 20:44:10,neutral,studying,20
2021-04-12 12:29:19,negative,studying,0
2020-12-05 19:06:50,positive,studying,70
2021-03-31 08:28:48,negative,studying,15
2021-01-17 16:27:54,positive,studying,65
2021-02-03 09:37:55,positive,studying,70
2020-08-28 12:17:19,neutral,fitness,20
2021-03-20 02:54:49,negative,fitness,10
2021-01-08 18:22:02,negative,fitness,5
2021-01-19 03:14:35,positive,fitness,70
2021-03-31 19:54:05,neutral,fitness,20
2020-08-11 06:25:11,positive,fitness,45
2020-09-29 02:49:58,neutral,fitness,35
2020-10-21 14:01:56,negative,fitness,15
2020-12-02 05:46:23,positive,fitness,72
2021-02-02 00:41:41,positive,fitness,70
2021-05-08 04:23:50,negative,fitness,15
2021-04-22 05:57:41,positive,fitness,70
2021-03-19 20:29:49,positive,fitness,72
2020-08-26 03:50:02,neutral,fitness,35
2020-09-12 05:19:00,neutral,fitness,35
2021-02-11 12:15:04,positive,fitness,72
2021-01-23 00:06:19,positive,fitness,75
2020-10-18 21:48:01,negative,fitness,12
2021-04-18 07:24:43,positive,fitness,65
2021-02-10 06:12:13,positive,fitness,65
2021-05-17 03:31:47,negative,fitness,0
2021-02-01 20:37:44,positive,fitness,65
2020-11-03 13:38:55,neutral,fitness,35
2020-08-22 17:05:56,positive,fitness,70
2020-10-13 13:45:55,negative,fitness,15
2020-09-30 22:50:48,negative,fitness,0
2021-03-18 00:02:25,neutral,fitness,35
2021-04-05 02:06:55,positive,fitness,70
2021-05-28 15:14:57,neutral,fitness,35
2020-09-30 02:34:18,positive,fitness,70
2020-08-21 22:25:40,negative,fitness,0
2020-10-27 13:04:12,positive,fitness,65
2021-05-09 04:48:28,negative,fitness,10
2020-07-28 06:10:41,negative,fitness,0
2020-08-29 22:25:47,negative,fitness,0
2020-06-22 19:16:44,positive,fitness,50
2021-02-19 12:01:02,negative,dogs,5
2021-03-29 00:42:47,positive,dogs,70
2020-08-01 23:40:58,positive,dogs,72
2021-03-27 06:44:36,neutral,dogs,20
2020-10-01 22:03:27,negative,dogs,5
2020-08-18 18:21:08,negative,dogs,0
2020-12-10 20:14:14,positive,dogs,75
2020-08-11 18:36:42,positive,dogs,30
2021-05-03 12:21:19,positive,dogs,70
2020-08-18 06:24:38,negative,dogs,15
2020-06-30 11:09:43,positive,dogs,50
2020-11-10 04:00:25,positive,dogs,60
2021-06-17 01:23:05,negative,dogs,15
2020-10-05 22:29:02,positive,dogs,60
2021-01-02 18:24:02,positive,dogs,30
2020-09-19 09:51:28,negative,dogs,5
2020-10-19 12:48:03,positive,dogs,65
2021-05-03 16:02:59,neutral,dogs,20
2020-08-20 00:54:28,positive,dogs,30
2021-02-12 21:10:41,positive,dogs,70
2021-04-11 22:54:07,positive,dogs,75
2020-12-13 07:15:07,negative,dogs,15
2021-03-30 00:51:26,positive,dogs,72
2020-08-23 07:04:36,positive,dogs,70
2020-12-21 19:45:02,positive,dogs,75
2020-09-03 08:57:10,negative,dogs,0
2020-09-14 12:34:06,negative,dogs,10
2021-02-07 17:48:17,positive,dogs,70
2021-05-20 12:18:07,positive,dogs,45
2021-06-12 09:47:33,neutral,dogs,20
2020-10-04 17:40:21,positive,veganism,70
2021-01-26 22:33:54,negative,veganism,5
2021-04-07 19:32:42,positive,veganism,75
2020-09-03 17:54:31,negative,veganism,12
2020-07-06 02:33:07,neutral,veganism,35
2021-03-29 11:19:06,negative,veganism,0
2020-09-19 11:35:25,positive,veganism,70
2020-08-21 18:00:32,positive,veganism,70
2020-11-21 08:12:28,positive,veganism,70
2020-12-08 19:24:37,negative,veganism,12
2021-02-09 21:17:46,positive,veganism,45
2021-02-28 07:33:35,positive,veganism,72
2021-02-28 10:14:41,positive,veganism,60
2021-04-24 05:05:25,negative,veganism,12
2021-01-07 08:30:24,negative,veganism,10
2021-01-23 05:13:40,positive,veganism,65
2021-04-25 01:55:12,negative,veganism,15
2021-03-20 19:33:21,positive,veganism,50
2021-02-28 12:56:01,positive,veganism,45
2020-06-23 16:15:20,positive,veganism,30
2020-07-04 15:02:14,negative,veganism,10
2021-04-27 14:19:09,positive,veganism,70
2020-08-29 23:17:51,positive,science,30
2020-07-09 19:16:40,negative,science,12
2021-02-24 19:12:11,positive,science,45
2021-05-14 08:52:09,negative,science,15
2020-08-24 10:43:40,positive,science,75
2020-07-06 10:59:43,neutral,science,20
2020-12-27 14:13:18,positive,science,72
2021-03-09 22:02:44,negative,science,12
2021-04-27 15:06:14,positive,science,70
2021-01-11 20:53:46,positive,science,70
2021-02-23 17:42:18,positive,science,60
2020-11-21 07:44:02,positive,science,30
2020-07-24 21:24:51,neutral,science,35
2021-05-06 18:34:39,positive,travel,70
2021-01-28 18:39:58,positive,travel,72
2020-08-08 00:13:37,neutral,travel,20
2020-10-30 06:05:40,negative,travel,12
2020-11-26 09:49:33,positive,travel,45
2020-07-19 11:11:31,positive,travel,60
2020-08-17 10:25:39,positive,travel,70
2020-08-29 03:20:13,positive,travel,50
2020-07-29 15:07:02,positive,travel,70
2020-07-28 13:34:28,positive,travel,60
2021-05-24 18:42:15,negative,travel,12
2021-01-15 14:07:14,positive,travel,70
2021-05-19 23:03:52,neutral,travel,35
2021-04-29 02:49:04,neutral,travel,20
2020-07-13 21:45:28,positive,travel,30
2021-05-28 19:56:06,positive,travel,45
2020-07-03 07:58:54,neutral,travel,35
2020-10-14 13:18:24,neutral,travel,35
2020-09-21 20:16:28,positive,travel,60
2021-04-20 17:01:02,negative,travel,15
2021-06-17 22:36:46,negative,travel,5
2021-01-18 21:53:41,positive,travel,70
2020-09-07 11:00:01,positive,travel,30
2021-03-25 11:20:12,positive,travel,30
2021-06-14 22:38:47,negative,food,5
2020-09-09 08:11:10,positive,food,30
2021-02-18 00:35:44,positive,food,60
2020-09-26 22:27:37,neutral,food,20
2021-05-13 07:00:38,positive,food,60
2021-05-10 07:14:32,negative,food,10
2021-05-25 09:38:40,positive,food,45
2021-04-18 22:40:08,positive,food,65
2021-03-08 17:47:05,positive,food,50
2021-04-01 03:41:46,positive,food,45
2020-12-27 00:26:13,negative,food,5
2021-03-17 00:34:31,neutral,food,35
2020-09-26 19:01:12,positive,food,65
2021-03-19 22:03:35,neutral,food,20
2021-02-06 22:54:01,positive,food,30
2021-06-15 06:17:11,negative,food,0
2021-04-05 15:06:16,negative,food,0
2020-09-10 09:06:55,positive,food,72
2021-03-09 23:49:41,positive,food,50
2021-04-08 17:16:56,positive,food,70
2021-06-02 07:43:59,positive,food,30
2021-04-22 00:35:47,positive,food,70
2021-05-21 08:31:45,negative,food,12
2020-11-16 23:28:49,positive,food,75
2020-09-15 19:11:41,positive,food,70
2021-02-12 05:52:40,positive,food,60
2021-02-05 13:27:22,positive,food,70
2020-06-29 13:29:36,positive,food,65
2021-06-04 13:31:25,positive,food,65
2020-11-10 10:35:23,neutral,food,35
2021-04-30 22:42:49,negative,food,5
2020-11-24 06:34:59,negative,food,0
2020-09-15 08:12:56,positive,food,60
2020-09-28 09:42:13,positive,food,70
2020-08-18 00:47:27,neutral,food,20
2020-07-04 11:42:37,positive,food,75
2020-07-14 21:00:43,negative,food,15
2021-04-26 20:22:43,negative,food,5
2020-10-15 10:49:14,positive,food,72
2021-01-21 16:33:59,neutral,food,35
2021-01-04 04:27:20,negative,food,10
2021-03-10 04:44:53,negative,food,10
2021-04-14 03:42:56,positive,food,30
2021-03-30 20:03:52,negative,science,12
2021-06-08 10:40:47,positive,science,75
2021-02-16 23:17:39,negative,science,12
2020-12-18 16:08:33,neutral,science,35
2021-01-19 15:34:02,positive,science,60
2020-06-28 21:40:14,negative,science,10
2021-01-06 01:41:08,negative,science,12
2020-09-18 12:29:15,neutral,science,20
2020-12-23 14:58:38,negative,science,0
2020-09-18 13:44:54,negative,science,0
2021-03-29 18:39:52,positive,science,70
2020-10-15 13:38:50,positive,science,72
2021-01-05 10:06:27,positive,science,70
2020-08-12 08:55:19,positive,science,75
2020-12-20 11:03:39,positive,science,72
2021-06-15 20:00:46,positive,science,70
2020-09-17 05:00:38,positive,science,65
2021-03-15 10:24:05,negative,science,10
2020-07-02 16:27:51,positive,science,45
2020-10-04 14:41:00,positive,science,30
2021-02-22 02:04:35,positive,cooking,70
2021-03-26 22:54:22,positive,cooking,70
2020-07-16 23:10:47,neutral,cooking,20
2020-10-21 16:44:25,positive,cooking,75
2021-06-10 08:43:09,positive,cooking,72
2020-11-13 09:50:43,positive,cooking,60
2020-08-04 22:21:28,positive,cooking,50
2021-01-11 05:33:40,positive,cooking,72
2020-08-12 14:33:29,positive,cooking,65
2020-08-03 21:05:41,neutral,cooking,35
2021-02-16 12:01:45,positive,cooking,45
2020-10-04 06:38:29,positive,cooking,72
2020-12-04 17:40:08,negative,cooking,15
2020-06-27 00:12:28,positive,cooking,30
2020-12-18 05:22:17,positive,cooking,70
2021-05-20 04:47:25,negative,cooking,10
2021-05-19 14:45:26,positive,cooking,75
2020-10-28 01:00:41,positive,cooking,70
2021-02-13 01:11:16,positive,cooking,75
2020-11-08 07:54:29,positive,cooking,45
2021-03-24 09:11:09,positive,cooking,30
2021-01-06 03:51:47,negative,cooking,5
2020-07-18 06:46:57,positive,cooking,60
2020-09-08 22:31:36,positive,cooking,30
2021-02-26 14:34:02,positive,cooking,45
2020-07-28 01:03:23,neutral,cooking,35
2020-08-20 01:54:10,negative,cooking,5
2020-07-12 19:05:17,positive,cooking,70
2020-07-09 10:43:59,positive,cooking,70
2020-07-19 02:09:53,positive,cooking,70
2020-10-05 08:19:02,positive,cooking,30
2021-04-16 05:24:03,positive,cooking,70
2020-11-13 17:16:33,neutral,cooking,35
2020-08-05 23:28:18,negative,cooking,5
2021-05-18 10:00:00,negative,cooking,15
2020-12-19 21:06:58,positive,cooking,50
2021-03-23 04:54:37,negative,cooking,15
2021-06-11 23:26:00,positive,cooking,75
2020-09-14 10:03:31,positive,cooking,60
2021-05-03 17:38:32,positive,cooking,75
2020-12-24 19:41:09,negative,cooking,0
2021-04-26 22:18:39,neutral,cooking,20
2021-06-07 15:42:14,negative,cooking,15
2021-05-20 07:39:29,neutral,cooking,35
2020-09-05 16:04:36,positive,cooking,50
2020-08-12 17:15:47,positive,cooking,50
2020-10-29 23:26:42,positive,cooking,30
2020-08-04 11:59:03,positive,cooking,65
2020-12-05 18:33:57,negative,cooking,0
2021-02-18 02:36:39,negative,cooking,15
2020-08-09 18:37:05,positive,cooking,30
2020-06-27 03:00:05,negative,cooking,12
2020-06-21 06:14:06,negative,cooking,0
2020-08-17 02:39:00,positive,cooking,60
2020-09-06 21:04:13,positive,cooking,72
2020-11-02 10:16:36,positive,cooking,60
2021-02-06 13:22:41,positive,cooking,75
2021-02-26 20:09:26,neutral,cooking,35
2020-12-07 16:21:32,negative,public speaking,15
2020-07-27 11:11:56,neutral,public speaking,35
2020-09-05 10:48:19,positive,public speaking,70
2021-02-11 07:10:53,positive,public speaking,60
2020-09-14 03:30:18,negative,public speaking,5
2020-08-07 02:54:22,negative,public speaking,10
2020-11-02 00:25:19,positive,public speaking,60
2021-04-27 14:34:30,negative,public speaking,10
2020-09-09 18:11:18,positive,public speaking,75
2021-05-07 19:21:34,positive,public speaking,50
2020-10-16 18:20:28,positive,public speaking,70
2020-10-19 18:25:26,neutral,public speaking,35
2020-12-26 02:18:30,positive,public speaking,45
2021-03-07 18:06:14,positive,public speaking,70
2021-03-25 12:38:33,positive,public speaking,50
2021-04-02 00:48:06,positive,public speaking,60
2021-03-30 16:02:19,positive,public speaking,45
2020-11-06 12:15:44,positive,public speaking,65
2020-11-01 13:02:28,negative,public speaking,0
2021-05-29 18:56:19,negative,public speaking,12
2021-03-26 12:45:46,positive,public speaking,75
2020-12-17 23:42:28,positive,healthy eating,72
2020-11-09 00:55:14,positive,healthy eating,70
2020-10-08 05:28:44,positive,healthy eating,70
2021-03-20 08:59:17,neutral,healthy eating,20
2021-03-08 11:06:44,positive,healthy eating,30
2021-05-17 19:58:37,positive,healthy eating,65
